分拣中心,日期,货量
SC4,2023/9/29,22199
SC4,2023/9/4,21505
SC4,2023/8/15,17329
SC4,2023/9/5,22709
SC4,2023/8/23,19254
SC4,2023/10/15,20304
SC4,2023/10/7,20650
SC4,2023/10/4,18281
SC4,2023/10/18,21198
SC4,2023/10/3,16874
SC4,2023/10/23,19465
SC4,2023/8/21,19812
SC4,2023/11/15,29969
SC4,2023/10/25,27759
SC4,2023/9/9,21980
SC4,2023/8/5,17443
SC4,2023/11/9,25787
SC4,2023/9/3,22733
SC4,2023/8/9,17260
SC4,2023/9/2,24271
SC4,2023/9/17,21541
SC4,2023/9/15,21518
SC4,2023/10/8,22952
SC4,2023/8/7,16266
SC4,2023/10/29,21596
SC4,2023/8/26,21441
SC4,2023/9/1,23035
SC4,2023/11/23,21360
SC4,2023/9/11,20035
SC4,2023/8/8,16650
SC4,2023/9/18,21893
SC4,2023/10/28,23193
SC4,2023/8/22,19489
SC4,2023/9/14,22307
SC4,2023/10/5,18353
SC4,2023/9/19,22498
SC4,2023/8/13,16368
SC4,2023/10/21,21326
SC4,2023/8/29,20844
SC4,2023/11/2,31414
SC4,2023/11/20,22344
SC4,2023/8/12,17248
SC4,2023/9/8,22216
SC4,2023/8/16,18687
SC4,2023/8/20,18603
SC4,2023/11/10,24167
SC4,2023/8/2,17955
SC4,2023/8/6,16725
SC4,2023/10/2,18400
SC4,2023/9/22,23626
SC4,2023/8/25,18862
SC4,2023/8/1,17932
SC4,2023/8/10,17040
SC4,2023/9/16,23133
SC4,2023/11/5,24277
SC4,2023/10/20,21295
SC4,2023/10/11,24019
SC4,2023/10/17,20637
SC4,2023/10/31,25273
SC4,2023/10/12,21978
SC4,2023/11/8,26577
SC4,2023/10/10,24801
SC4,2023/11/7,26056
SC4,2023/8/17,18147
SC4,2023/9/7,23217
SC4,2023/8/30,22059
SC4,2023/11/30,21342
SC4,2023/11/29,21652
SC4,2023/9/20,23002
SC4,2023/11/13,35644
SC4,2023/11/14,26394
SC4,2023/9/27,23975
SC4,2023/8/14,16946
SC4,2023/8/18,18019
SC4,2023/11/21,24600
SC4,2023/10/16,20537
SC4,2023/11/1,40819
SC4,2023/8/3,17464
SC28,2023/10/12,1145
SC28,2023/8/30,1168
SC28,2023/11/28,965
SC28,2023/10/13,1174
SC28,2023/10/24,1979
SC28,2023/11/23,950
SC28,2023/9/12,920
SC28,2023/10/18,894
SC28,2023/8/24,817
SC28,2023/10/10,1331
SC28,2023/9/23,1284
SC28,2023/11/1,2197
SC28,2023/11/3,1268
SC28,2023/9/6,1063
SC28,2023/10/30,999
SC28,2023/11/2,1412
SC28,2023/11/14,2208
SC28,2023/8/8,403
SC28,2023/8/26,913
SC28,2023/9/20,977
SC28,2023/11/26,937
SC28,2023/10/3,950
SC28,2023/9/18,1007
SC28,2023/9/5,1144
SC28,2023/11/4,1209
SC28,2023/11/7,1646
SC28,2023/10/5,1226
SC28,2023/10/25,1386
SC28,2023/11/25,968
SC28,2023/10/8,1693
SC28,2023/8/1,292
SC28,2023/11/18,1355
SC28,2023/11/22,885
SC28,2023/8/14,625
SC28,2023/10/29,1002
SC28,2023/11/10,2405
SC28,2023/11/12,3967
SC28,2023/10/27,1035
SC28,2023/8/3,331
SC28,2023/8/20,778
SC28,2023/9/19,976
SC28,2023/8/15,666
SC28,2023/9/2,1678
SC28,2023/9/13,927
SC28,2023/10/7,1649
SC28,2023/11/5,1268
SC28,2023/8/21,816
SC28,2023/11/11,4423
SC28,2023/8/5,423
SC28,2023/10/26,1140
SC28,2023/10/6,1375
SC28,2023/8/27,959
SC28,2023/9/8,1002
SC28,2023/9/27,1108
SC28,2023/9/29,982
SC28,2023/10/28,1054
SC28,2023/11/24,949
SC28,2023/11/15,1838
SC28,2023/8/23,782
SC28,2023/10/31,1618
SC28,2023/10/21,1006
SC28,2023/8/13,586
SC28,2023/8/17,700
SC28,2023/11/19,1131
SC28,2023/10/9,1469
SC28,2023/10/23,1291
SC28,2023/8/2,296
SC28,2023/8/31,1221
SC28,2023/8/4,357
SC28,2023/10/20,900
SC28,2023/11/13,4147
SC28,2023/9/21,949
SC28,2023/10/4,995
SC28,2023/8/11,492
SC28,2023/9/24,1287
SC28,2023/11/8,1639
SC28,2023/9/17,1029
SC28,2023/9/22,1074
SC28,2023/11/30,1044
SC28,2023/9/7,1051
SC28,2023/8/22,747
SC28,2023/9/4,1368
SC28,2023/9/28,977
SC28,2023/10/17,992
SC28,2023/8/16,697
SC28,2023/11/29,937
SC28,2023/11/9,1662
SC28,2023/8/19,757
SC28,2023/9/11,972
SC28,2023/10/16,1080
SC28,2023/8/12,581
SC28,2023/9/25,1229
SC28,2023/8/18,687
SC28,2023/8/25,832
SC28,2023/8/9,449
SC28,2023/8/7,379
SC28,2023/11/20,1111
SC28,2023/10/19,825
SC28,2023/11/6,1397
SC28,2023/10/22,881
SC28,2023/9/16,1066
SC28,2023/10/1,934
SC28,2023/11/17,1357
SC28,2023/9/1,1360
SC28,2023/11/27,916
SC28,2023/9/26,1166
SC28,2023/9/14,924
SC28,2023/10/11,1169
SC28,2023/11/16,1617
SC28,2023/8/6,396
SC28,2023/8/29,964
SC28,2023/11/21,943
SC28,2023/9/15,940
SC28,2023/8/10,473
SC28,2023/9/10,1035
SC28,2023/8/28,929
SC28,2023/10/14,1313
SC28,2023/9/9,1058
SC28,2023/10/2,901
SC28,2023/9/30,966
SC28,2023/9/3,1684
SC28,2023/10/15,1164
SC41,2023/11/16,1734
SC41,2023/10/8,1898
SC41,2023/9/28,1632
SC41,2023/9/30,1473
SC41,2023/10/5,1743
SC41,2023/10/20,1548
SC41,2023/8/5,1654
SC41,2023/11/27,1587
SC41,2023/10/19,1611
SC41,2023/10/10,1819
SC41,2023/11/7,2264
SC41,2023/10/30,2437
SC41,2023/8/4,1723
SC41,2023/10/6,1859
SC41,2023/9/16,1915
SC41,2023/8/1,1714
SC41,2023/8/8,1712
SC41,2023/8/10,1759
SC41,2023/11/2,3143
SC41,2023/10/15,1511
SC41,2023/10/12,1769
SC41,2023/9/22,1692
SC41,2023/11/19,1378
SC41,2023/11/26,1484
SC41,2023/9/3,1954
SC41,2023/11/12,4306
SC41,2023/8/24,108
SC41,2023/8/21,2025
SC41,2023/9/18,2051
SC41,2023/10/7,2132
SC41,2023/10/3,1562
SC41,2023/11/1,7027
SC41,2023/9/1,1916
SC41,2023/11/13,1918
SC41,2023/11/14,1505
SC41,2023/10/21,1393
SC41,2023/10/25,2919
SC41,2023/11/17,1382
SC41,2023/9/13,2062
SC41,2023/10/1,1612
SC41,2023/11/8,2148
SC41,2023/8/30,2224
SC41,2023/8/15,1912
SC41,2023/9/2,2119
SC41,2023/10/29,2332
SC41,2023/11/29,1654
SC41,2023/9/19,1993
SC41,2023/9/12,2190
SC41,2023/9/29,1425
SC41,2023/10/14,1609
SC41,2023/11/15,1437
SC41,2023/9/25,1894
SC41,2023/11/20,1602
SC41,2023/11/4,2248
SC41,2023/10/24,3888
SC41,2023/11/30,1576
SC41,2023/9/20,1805
SC41,2023/8/25,4418
SC41,2023/11/18,1348
SC41,2023/8/13,1823
SC41,2023/9/8,1808
SC41,2023/9/27,1845
SC41,2023/8/18,1916
SC41,2023/11/5,2124
SC41,2023/10/31,3921
SC41,2023/8/6,1599
SC41,2023/8/17,1942
SC41,2023/11/6,2157
SC41,2023/8/28,2215
SC41,2023/10/18,1674
SC41,2023/8/27,2134
SC41,2023/11/22,1507
SC41,2023/9/10,2042
SC41,2023/9/15,2051
SC41,2023/8/3,1789
SC41,2023/10/27,2454
SC41,2023/8/7,1725
SC41,2023/10/28,2623
SC41,2023/9/9,3073
SC41,2023/8/19,1834
SC41,2023/10/16,1954
SC41,2023/11/3,2767
SC41,2023/11/28,1652
SC41,2023/11/24,1527
SC41,2023/10/23,1440
SC41,2023/9/7,2092
SC41,2023/8/11,1764
SC41,2023/9/5,2142
SC41,2023/8/9,1919
SC41,2023/9/17,1896
SC41,2023/10/26,2411
SC41,2023/11/21,1531
SC41,2023/9/11,2271
SC41,2023/9/23,1699
SC41,2023/8/2,1741
SC41,2023/8/16,1912
SC41,2023/11/25,1558
SC41,2023/8/20,1856
SC41,2023/10/13,1716
SC41,2023/10/22,1374
SC41,2023/8/14,2003
SC41,2023/11/10,3504
SC41,2023/10/2,1565
SC41,2023/9/24,1722
SC41,2023/10/11,1821
SC41,2023/9/21,1748
SC41,2023/11/9,2191
SC41,2023/9/6,2083
SC41,2023/11/11,7352
SC41,2023/8/29,2107
SC41,2023/8/31,1956
SC41,2023/8/23,2133
SC41,2023/10/9,1801
SC41,2023/11/23,1585
SC41,2023/10/17,1748
SC41,2023/10/4,1727
SC41,2023/9/14,2187
SC41,2023/9/4,2145
SC41,2023/8/22,2257
SC41,2023/9/26,1779
SC41,2023/8/26,3199
SC41,2023/8/12,1827
SC17,2023/9/25,21458
SC17,2023/8/30,17927
SC17,2023/9/11,18387
SC17,2023/11/21,18803
SC17,2023/11/18,18668
SC17,2023/8/20,18107
SC17,2023/9/29,18254
SC17,2023/10/7,17322
SC17,2023/8/25,18619
SC17,2023/9/22,22893
SC17,2023/8/3,17128
SC17,2023/11/25,17703
SC17,2023/11/3,23899
SC17,2023/11/19,18474
SC17,2023/9/9,20002
SC17,2023/10/3,15108
SC17,2023/11/7,21661
SC17,2023/8/22,17966
SC17,2023/11/27,16995
SC17,2023/9/16,22476
SC17,2023/10/16,17110
SC17,2023/11/5,21579
SC17,2023/11/28,18729
SC17,2023/9/10,18914
SC17,2023/9/13,20525
SC17,2023/9/28,21255
SC17,2023/10/9,18917
SC17,2023/9/15,22065
SC17,2023/10/1,18020
SC17,2023/8/5,16515
SC17,2023/9/5,18722
SC17,2023/8/9,15939
SC17,2023/9/2,21410
SC17,2023/10/8,17819
SC17,2023/9/23,21951
SC17,2023/10/23,16668
SC17,2023/11/14,23164
SC17,2023/8/26,18931
SC17,2023/10/24,26514
SC17,2023/10/6,16674
SC17,2023/8/19,18150
SC17,2023/10/4,15596
SC17,2023/11/17,19250
SC17,2023/11/20,17757
SC17,2023/8/29,18680
SC17,2023/8/27,16619
SC17,2023/8/7,14172
SC17,2023/8/10,15906
SC17,2023/11/1,40597
SC17,2023/10/18,17887
SC17,2023/11/10,20639
SC17,2023/10/14,16491
SC17,2023/8/13,13650
SC17,2023/8/18,16991
SC17,2023/9/18,20073
SC17,2023/11/2,29164
SC17,2023/11/26,17108
SC17,2023/10/27,19835
SC17,2023/9/7,20547
SC17,2023/9/3,19274
SC17,2023/9/30,19652
SC17,2023/10/12,18310
SC17,2023/9/14,20135
SC17,2023/11/16,21258
SC17,2023/11/12,36879
SC17,2023/10/31,19053
SC17,2023/10/15,16851
SC17,2023/9/4,17800
SC17,2023/11/22,19206
SC17,2023/11/24,18876
SC17,2023/9/19,22419
SC17,2023/10/19,17193
SC17,2023/10/20,17568
SC17,2023/10/5,15794
SC17,2023/11/30,18907
SC17,2023/9/21,21817
SC17,2023/8/21,17849
SC17,2023/10/28,20242
SC17,2023/8/28,15966
SC17,2023/11/15,20511
SC17,2023/8/31,18474
SC17,2023/11/23,18802
SC17,2023/8/4,16876
SC17,2023/9/20,21544
SC17,2023/10/22,15909
SC17,2023/10/25,24045
SC17,2023/8/16,17562
SC17,2023/11/6,21294
SC17,2023/8/2,17204
SC17,2023/11/4,24241
SC17,2023/8/11,15704
SC17,2023/10/11,18615
SC17,2023/10/13,17408
SC17,2023/9/24,21964
SC17,2023/9/1,18625
SC17,2023/11/29,18634
SC17,2023/11/9,22587
SC17,2023/8/8,15376
SC17,2023/10/26,20709
SC17,2023/11/8,22647
SC17,2023/8/17,18106
SC17,2023/8/15,16351
SC17,2023/9/26,22744
SC17,2023/8/14,16892
SC17,2023/9/12,18835
SC17,2023/10/17,16913
SC17,2023/8/23,18277
SC17,2023/10/2,15816
SC17,2023/8/24,18204
SC17,2023/11/11,45478
SC17,2023/9/27,23417
SC17,2023/11/13,26222
SC17,2023/10/29,18233
SC17,2023/9/17,19953
SC17,2023/10/10,19511
SC17,2023/9/6,19613
SC17,2023/9/8,20013
SC17,2023/10/30,17495
SC17,2023/8/6,15834
SC17,2023/8/1,17057
SC17,2023/10/21,17087
SC17,2023/8/12,15911
SC40,2023/9/21,3405
SC40,2023/10/4,2780
SC40,2023/11/24,2804
SC40,2023/11/11,11004
SC40,2023/9/22,3465
SC40,2023/8/7,2711
SC40,2023/9/19,3196
SC40,2023/9/15,3002
SC40,2023/9/8,3511
SC40,2023/10/13,2815
SC40,2023/11/25,2745
SC40,2023/10/8,3020
SC40,2023/8/13,2598
SC40,2023/8/12,2779
SC40,2023/9/16,3010
SC40,2023/9/5,3188
SC40,2023/8/23,2904
SC40,2023/8/10,2750
SC40,2023/11/30,3211
SC40,2023/11/10,5510
SC40,2023/9/4,3254
SC40,2023/10/22,2659
SC40,2023/11/22,2811
SC40,2023/9/29,3196
SC40,2023/11/2,6550
SC40,2023/10/21,3050
SC40,2023/9/24,3146
SC40,2023/11/13,3395
SC40,2023/8/28,2902
SC40,2023/9/13,3343
SC40,2023/8/22,2683
SC40,2023/11/6,3847
SC40,2023/9/3,3236
SC40,2023/9/20,3327
SC40,2023/10/18,2839
SC40,2023/9/23,3426
SC40,2023/9/9,3348
SC40,2023/10/31,5053
SC40,2023/9/11,3220
SC40,2023/10/14,2754
SC40,2023/10/11,2903
SC40,2023/10/28,4123
SC40,2023/9/1,4211
SC40,2023/11/26,2637
SC40,2023/11/4,3946
SC40,2023/10/20,3760
SC40,2023/11/27,2933
SC40,2023/9/26,3531
SC40,2023/11/19,2609
SC40,2023/9/12,3366
SC40,2023/10/12,2790
SC40,2023/9/28,3268
SC40,2023/10/16,2957
SC40,2023/10/23,4498
SC40,2023/11/9,3783
SC40,2023/8/5,2616
SC40,2023/10/2,2772
SC40,2023/11/29,2882
SC40,2023/10/7,2965
SC40,2023/9/2,3278
SC40,2023/8/9,2805
SC40,2023/8/16,2895
SC40,2023/10/26,4006
SC40,2023/9/27,3380
SC40,2023/8/3,2788
SC40,2023/8/6,2549
SC40,2023/8/1,3152
SC40,2023/11/5,3954
SC40,2023/8/31,2950
SC40,2023/9/18,3175
SC40,2023/8/11,2860
SC40,2023/8/8,2841
SC40,2023/8/14,2738
SC40,2023/10/29,3549
SC40,2023/11/20,2859
SC40,2023/9/17,3010
SC40,2023/11/16,2667
SC40,2023/8/18,2989
SC40,2023/8/20,2617
SC40,2023/8/15,2877
SC40,2023/10/27,4398
SC40,2023/9/30,3096
SC40,2023/8/24,3118
SC40,2023/8/19,2893
SC40,2023/11/21,2901
SC40,2023/11/1,11616
SC40,2023/11/28,2929
SC40,2023/10/1,2983
SC40,2023/9/7,4126
SC40,2023/11/17,2581
SC40,2023/10/15,2726
SC40,2023/10/25,4174
SC40,2023/10/10,2889
SC40,2023/8/30,2773
SC40,2023/8/27,2831
SC40,2023/10/30,3579
SC40,2023/11/18,2595
SC40,2023/9/25,3335
SC40,2023/8/26,2822
SC40,2023/9/6,3482
SC40,2023/9/10,2829
SC40,2023/8/25,3110
SC40,2023/11/12,6753
SC40,2023/11/15,2662
SC40,2023/8/4,2732
SC40,2023/11/8,4347
SC40,2023/10/19,3556
SC40,2023/10/24,7203
SC40,2023/11/14,2872
SC40,2023/9/14,3281
SC40,2023/10/9,2858
SC40,2023/8/2,2909
SC40,2023/8/21,2899
SC40,2023/11/23,2919
SC40,2023/10/17,2913
SC40,2023/11/3,3973
SC40,2023/10/6,2924
SC40,2023/10/5,2717
SC40,2023/11/7,4274
SC40,2023/8/17,2830
SC40,2023/10/3,2828
SC40,2023/8/29,2906
SC7,2023/10/10,36450
SC7,2023/10/12,34963
SC7,2023/9/29,31472
SC7,2023/11/19,33764
SC7,2023/9/20,39662
SC7,2023/10/2,22565
SC7,2023/8/3,34377
SC7,2023/11/14,45602
SC7,2023/8/21,34600
SC7,2023/8/30,35291
SC7,2023/9/4,35100
SC7,2023/8/11,32799
SC7,2023/10/6,31089
SC7,2023/8/23,35092
SC7,2023/9/22,38524
SC7,2023/11/7,48983
SC7,2023/11/20,33775
SC7,2023/11/30,33676
SC7,2023/11/13,60126
SC7,2023/10/26,47711
SC7,2023/11/8,48074
SC7,2023/11/6,43625
SC7,2023/11/1,91312
SC7,2023/9/11,36068
SC7,2023/10/30,37342
SC7,2023/11/18,36207
SC7,2023/9/21,39487
SC7,2023/10/7,32941
SC7,2023/8/31,35850
SC7,2023/9/28,36234
SC7,2023/10/18,34836
SC7,2023/8/7,32229
SC7,2023/9/8,42452
SC7,2023/11/23,34017
SC7,2023/11/4,53482
SC7,2023/10/4,24280
SC7,2023/9/19,37453
SC7,2023/9/17,40884
SC7,2023/11/12,83983
SC7,2023/9/12,40436
SC7,2023/8/26,35432
SC7,2023/9/16,43230
SC7,2023/9/26,42006
SC7,2023/8/8,32181
SC7,2023/8/14,30104
SC7,2023/11/27,31057
SC7,2023/11/9,46548
SC7,2023/8/20,34776
SC7,2023/8/6,32235
SC7,2023/10/29,42157
SC7,2023/9/24,42083
SC7,2023/8/4,33522
SC7,2023/9/2,41393
SC7,2023/11/24,34246
SC7,2023/11/11,94075
SC7,2023/10/20,35741
SC7,2023/9/1,37151
SC7,2023/9/9,42532
SC7,2023/10/17,35666
SC7,2023/8/1,34322
SC7,2023/8/13,32211
SC7,2023/11/2,70641
SC7,2023/10/5,27802
SC7,2023/8/19,35327
SC7,2023/9/13,40600
SC7,2023/8/22,36594
SC7,2023/8/5,34450
SC7,2023/11/5,49487
SC7,2023/8/9,34860
SC7,2023/8/2,35100
SC7,2023/10/24,52815
SC7,2023/11/29,35847
SC7,2023/10/1,25385
SC7,2023/11/17,37129
SC7,2023/9/27,41072
SC7,2023/11/22,35351
SC7,2023/10/13,35196
SC7,2023/8/15,34267
SC7,2023/10/11,36239
SC7,2023/10/27,44356
SC7,2023/9/14,38119
SC7,2023/10/15,34210
SC7,2023/11/28,33390
SC7,2023/10/14,36110
SC7,2023/9/6,38076
SC7,2023/9/25,39691
SC7,2023/10/22,32418
SC7,2023/9/18,37538
SC7,2023/8/28,33052
SC7,2023/9/3,36843
SC7,2023/11/26,33061
SC7,2023/8/12,34789
SC7,2023/9/23,41867
SC7,2023/8/10,34847
SC7,2023/9/5,36986
SC7,2023/8/24,35483
SC7,2023/10/23,32218
SC7,2023/9/30,27875
SC7,2023/11/15,40879
SC7,2023/10/25,54660
SC7,2023/10/31,35168
SC7,2023/11/10,47703
SC7,2023/10/28,46556
SC7,2023/10/21,34833
SC7,2023/8/17,35057
SC7,2023/8/27,33509
SC7,2023/11/25,34287
SC7,2023/9/7,41831
SC7,2023/10/9,36796
SC7,2023/8/18,35984
SC7,2023/9/15,39448
SC7,2023/8/16,34370
SC7,2023/10/3,22626
SC7,2023/11/16,37827
SC7,2023/9/10,40328
SC7,2023/10/8,36952
SC7,2023/11/21,34424
SC7,2023/8/29,34712
SC7,2023/10/16,33472
SC7,2023/10/19,33522
SC7,2023/11/3,58473
SC7,2023/8/25,36283
SC60,2023/10/7,51953
SC60,2023/10/24,64005
SC60,2023/11/5,64786
SC60,2023/8/15,48666
SC60,2023/11/11,100006
SC60,2023/9/14,51953
SC60,2023/10/22,52576
SC60,2023/8/26,52129
SC60,2023/11/17,70503
SC60,2023/8/28,49876
SC60,2023/8/9,48135
SC60,2023/9/16,50071
SC60,2023/11/7,65838
SC60,2023/8/12,56240
SC60,2023/9/18,52214
SC60,2023/8/31,51569
SC60,2023/9/26,56695
SC60,2023/11/24,64912
SC60,2023/10/1,46571
SC60,2023/9/2,52640
SC60,2023/9/12,49958
SC60,2023/9/19,50803
SC60,2023/9/4,51715
SC60,2023/9/17,50442
SC60,2023/10/13,55280
SC60,2023/10/2,43348
SC60,2023/8/24,50248
SC60,2023/9/21,53904
SC60,2023/11/9,67318
SC60,2023/9/7,53175
SC60,2023/8/10,49417
SC60,2023/8/16,49953
SC60,2023/10/16,52707
SC60,2023/8/22,51152
SC60,2023/11/19,69428
SC60,2023/9/13,50290
SC60,2023/9/1,54685
SC60,2023/8/27,50028
SC60,2023/9/10,50173
SC60,2023/8/25,54195
SC60,2023/8/23,54496
SC60,2023/8/30,53727
SC60,2023/8/17,53721
SC60,2023/10/29,61418
SC60,2023/10/15,51292
SC60,2023/10/9,51896
SC60,2023/9/15,50490
SC60,2023/11/18,67163
SC60,2023/8/21,50589
SC60,2023/8/20,51229
SC60,2023/8/14,44745
SC60,2023/11/16,73102
SC60,2023/8/5,45523
SC60,2023/10/12,55039
SC60,2023/9/8,53544
SC60,2023/10/23,55005
SC60,2023/11/20,65002
SC60,2023/9/22,54668
SC60,2023/9/3,52285
SC60,2023/10/3,40891
SC60,2023/11/28,60744
SC60,2023/10/11,54741
SC60,2023/9/27,58984
SC60,2023/9/20,53704
SC60,2023/11/27,60275
SC60,2023/10/18,54877
SC60,2023/11/29,61313
SC60,2023/11/4,69778
SC60,2023/11/13,97501
SC60,2023/10/26,65806
SC60,2023/8/11,51268
SC60,2023/11/12,107386
SC60,2023/8/2,47632
SC60,2023/11/15,79539
SC60,2023/11/2,88949
SC60,2023/10/27,63435
SC60,2023/10/19,52018
SC60,2023/10/30,63613
SC60,2023/8/13,50319
SC60,2023/8/8,46210
SC60,2023/9/11,50304
SC60,2023/9/6,53009
SC60,2023/11/25,62011
SC60,2023/11/23,64426
SC60,2023/9/24,54816
SC60,2023/8/19,52704
SC60,2023/8/18,52673
SC60,2023/8/1,47423
SC60,2023/8/4,44637
SC60,2023/11/6,64651
SC60,2023/9/5,54049
SC60,2023/8/3,47003
SC60,2023/10/31,63996
SC60,2023/11/14,77011
SC60,2023/10/17,54345
SC60,2023/11/8,64305
SC60,2023/11/1,89699
SC60,2023/9/25,57110
SC60,2023/11/22,67157
SC60,2023/10/8,53583
SC60,2023/9/29,48845
SC60,2023/10/5,46535
SC60,2023/9/23,55435
SC60,2023/10/25,65894
SC60,2023/9/9,54147
SC60,2023/10/4,41971
SC60,2023/11/21,68378
SC60,2023/8/29,51274
SC60,2023/10/14,55794
SC60,2023/11/10,70312
SC60,2023/11/30,61486
SC60,2023/9/30,51349
SC60,2023/10/10,54297
SC60,2023/10/21,52867
SC60,2023/10/20,52879
SC60,2023/11/26,59165
SC60,2023/9/28,53672
SC60,2023/10/28,61592
SC60,2023/8/7,44102
SC60,2023/8/6,44487
SC60,2023/11/3,73716
SC60,2023/10/6,49119
SC10,2023/10/24,38214
SC10,2023/9/26,31735
SC10,2023/10/4,22961
SC10,2023/11/19,39593
SC10,2023/8/13,19260
SC10,2023/8/21,21599
SC10,2023/9/28,29798
SC10,2023/10/28,39733
SC10,2023/8/22,22825
SC10,2023/8/2,20483
SC10,2023/10/25,42661
SC10,2023/11/20,42166
SC10,2023/11/12,65150
SC10,2023/10/3,22581
SC10,2023/10/6,26844
SC10,2023/8/10,20821
SC10,2023/9/2,26602
SC10,2023/11/5,37583
SC10,2023/8/26,22670
SC10,2023/11/23,43155
SC10,2023/11/28,38005
SC10,2023/8/31,25541
SC10,2023/11/29,40407
SC10,2023/8/17,21988
SC10,2023/11/8,38895
SC10,2023/10/16,31044
SC10,2023/9/9,25070
SC10,2023/9/1,25605
SC10,2023/11/10,42631
SC10,2023/8/4,20166
SC10,2023/10/29,35983
SC10,2023/11/26,39039
SC10,2023/8/15,20453
SC10,2023/9/4,23238
SC10,2023/8/23,22108
SC10,2023/10/27,38084
SC10,2023/10/13,30385
SC10,2023/9/25,29238
SC10,2023/10/1,19562
SC10,2023/11/24,41172
SC10,2023/10/15,29662
SC10,2023/9/5,25825
SC10,2023/8/11,20911
SC10,2023/11/22,42839
SC10,2023/9/20,28749
SC10,2023/10/23,34390
SC10,2023/11/7,41142
SC10,2023/11/6,36970
SC10,2023/8/8,19756
SC10,2023/8/6,19716
SC10,2023/8/18,23710
SC10,2023/9/19,25383
SC10,2023/9/29,28590
SC10,2023/11/25,38895
SC10,2023/9/24,31112
SC10,2023/10/17,32167
SC10,2023/9/30,23604
SC10,2023/10/7,31103
SC10,2023/11/1,56065
SC10,2023/9/10,23297
SC10,2023/10/30,35811
SC10,2023/11/3,52988
SC10,2023/8/28,22531
SC10,2023/9/6,26200
SC10,2023/10/22,33256
SC10,2023/11/16,44099
SC10,2023/8/24,22048
SC10,2023/9/23,32594
SC10,2023/10/14,31416
SC10,2023/11/15,44352
SC10,2023/9/12,24180
SC10,2023/11/17,45782
SC10,2023/9/18,24496
SC10,2023/8/1,19533
SC10,2023/9/14,25149
SC10,2023/11/2,56182
SC10,2023/8/20,21915
SC10,2023/10/11,29914
SC10,2023/10/31,39608
SC10,2023/8/16,22603
SC10,2023/10/19,34279
SC10,2023/10/5,25194
SC10,2023/10/12,28094
SC10,2023/8/5,21161
SC10,2023/9/8,25254
SC10,2023/9/21,29149
SC10,2023/10/10,29141
SC10,2023/11/21,43146
SC10,2023/9/15,25750
SC10,2023/9/27,33244
SC10,2023/9/13,25809
SC10,2023/8/12,20578
SC10,2023/9/7,25857
SC10,2023/10/18,34503
SC10,2023/10/21,33897
SC10,2023/11/11,62147
SC10,2023/8/25,23200
SC10,2023/8/14,19200
SC10,2023/10/2,20713
SC10,2023/8/7,19273
SC10,2023/11/4,45587
SC10,2023/11/27,37856
SC10,2023/11/30,39418
SC10,2023/8/9,21234
SC10,2023/10/20,34464
SC10,2023/10/26,39431
SC10,2023/9/17,24913
SC10,2023/8/30,24273
SC10,2023/8/29,24233
SC10,2023/10/8,29053
SC10,2023/9/16,25489
SC10,2023/10/9,29406
SC10,2023/11/14,54883
SC10,2023/9/22,28720
SC10,2023/11/9,39553
SC10,2023/9/3,24753
SC10,2023/9/11,22073
SC10,2023/8/19,24223
SC10,2023/8/3,20768
SC10,2023/8/27,23390
SC10,2023/11/18,42261
SC10,2023/11/13,57625
SC35,2023/8/29,25992
SC35,2023/11/22,32808
SC35,2023/10/9,26014
SC35,2023/10/21,27065
SC35,2023/9/7,30166
SC35,2023/11/1,44591
SC35,2023/9/3,26954
SC35,2023/8/2,21487
SC35,2023/8/27,26329
SC35,2023/9/20,28190
SC35,2023/10/7,24981
SC35,2023/10/11,29224
SC35,2023/10/2,20413
SC35,2023/10/30,27113
SC35,2023/11/18,31979
SC35,2023/10/4,21596
SC35,2023/11/2,41235
SC35,2023/8/24,25790
SC35,2023/9/11,25833
SC35,2023/11/23,31565
SC35,2023/10/15,26563
SC35,2023/9/4,26920
SC35,2023/9/13,29280
SC35,2023/11/29,31285
SC35,2023/11/19,31421
SC35,2023/8/3,20067
SC35,2023/8/31,27050
SC35,2023/9/27,30005
SC35,2023/9/9,27041
SC35,2023/11/26,30135
SC35,2023/11/7,30707
SC35,2023/9/28,26474
SC35,2023/9/15,27528
SC35,2023/8/18,26195
SC35,2023/11/21,30072
SC35,2023/10/10,26952
SC35,2023/10/12,27342
SC35,2023/11/12,47323
SC35,2023/10/24,34513
SC35,2023/9/17,25768
SC35,2023/9/12,26725
SC35,2023/9/1,27145
SC35,2023/11/13,38145
SC35,2023/8/21,24872
SC35,2023/10/5,22643
SC35,2023/8/10,23029
SC35,2023/11/27,29290
SC35,2023/9/23,29274
SC35,2023/9/24,27844
SC35,2023/11/4,30067
SC35,2023/10/25,31712
SC35,2023/9/29,23793
SC35,2023/9/5,29100
SC35,2023/8/16,25887
SC35,2023/8/11,23145
SC35,2023/11/10,32998
SC35,2023/9/22,27420
SC35,2023/8/28,25408
SC35,2023/10/20,28171
SC35,2023/11/3,33216
SC35,2023/11/17,32755
SC35,2023/11/15,33074
SC35,2023/9/25,28052
SC35,2023/9/19,26104
SC35,2023/9/6,28006
SC35,2023/9/8,29552
SC35,2023/10/26,31443
SC35,2023/11/30,29712
SC35,2023/10/8,26485
SC35,2023/10/3,20046
SC35,2023/9/26,29013
